Tabela 13 - Matriz de participação setorial na produção dos produtos nacionais - Matriz D - Market Share - 2015,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128
6480,"Intermediação financeira, seguros e previdência complementar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007719564667172867,0.9992730689786619,0.04099103687105317,0,0,0.0015984213122841638,0,0,0.010067188016301356,0,0,0,0,0,0,0,0,0,0.0426973606343946,0,0,0,0
6800,Atividades imobiliárias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044275722965161565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7411387247911998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6980,"Atividades jurídicas, contábeis, consultoria e sedes de empresas ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6393379389086252e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009115909553880627,0,0.9624057065788731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7180,"Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040943893218326486,0,0,0,0,0,0,0,0.0011834569623195756,0,0,0,0,0,0,0,0,0.0010936974183933465,0,0,0,0,0,0,0,0,0,0,0,0,-0.00022082846353533835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004878794051741699,0,0,0.0949185989146522,0.9755483261622416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,"Outras atividades profissionais, científicas e técnicas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.689466964447582e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012782644123039315,0,0,0,0,0.8064488465826258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014900437982571003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019019844037278895,0,0,0,0,0,0,0,0,0,0,0.0016400644311026504,0,0,0,0,0.03819400531174908,0,0,0,0,0,0.00016875537606412318,5.2810160674913855e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.009895090649826849,0,0,0.0014997533300444006,0,0,0.8946800308404009,0,0,0,0,0,0,0,0,0,0,0,0.00045404669113473836,0,0
7880,Outras atividades administrativas e serviços complementares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.943078329495353e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871867997555511,0,0,0.0011050814010853478,0,0,0,1,0.9905772980969673,0,0,0,0,0,0,0,0,0,0,0,0
8000,"Atividades de vigilância, segurança e investigação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010028890920382178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017824404155632512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8400,"Administração pública, defesa e seguridade social",0.014135556361000362,0.003669724770642202,0.00011181930001118193,0,0,0.0034801057058845425,0,0.008689798665932318,0.0003782863627766219,0.00015522253266728756,3.9550704002531244e-05,0,0,0,0,0,0.00031583934305416645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014498332050295099,0,0,0,0,0.0005205622071837585,0,0,0.003956637822884163,0,0,0,0,0,0,0,0,0,0.0008030600815739977,0,0,0,0,0,0,0,0,0.0024157492428248644,0,0,0,0,0,0,5.620898500625325e-05,0.001868803033599602,0.03389067424277708,0,0,0,0.0002729015510065535,0,0.02730297742274634,0.0016861219195849547,0.0001897790429713976,0.039042602158236586,0,0.022050671375189915,0.001770940595817207,0.013042826445455,0.0013389353155732029,1.25550854373564e-05,0.011468615540369527,0.0007269310213380849,0.008713587288653494,0,0.030850807423475537,0.21770103601381352,0.023087417357540142,0.06989108995797959,0,0,0.003992670297895232,0,1,1,0,0.026767663391335822,0,0.0025694027694427774,0.019351402532844123,0,0,0,0
8591,Educação pública,0,0,0,0,0,1.8610190940559052e-05,0,0,0,9.877797533372845e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.678847911869192e-06,0,0,0,0,0,0,0.0010676302714244651,0,4.997251511668582e-05,0,0,7.909390027841053e-06,0,0.0005805663067834589,0,0.0004717876135238945,0.3715046867291564,0.0013492646507653329,0.0002143898464968699,0,0,0.002277923475220227,0,0,0,1,0.006947939013516258,0,0.0010579893756529084,5.917860101787194e-05,0,0,0,0
8592,Educação privada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.064574485730046e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010796496231411693,0,0,0.020305870744943267,0,0,0,0,0,0,0,0,0,0.966284397595148,0,0,0,0,0,0,0
8691,Saúde pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.092686901609289e-06,0,0,0.03449432659102122,1.4991829452948143e-05,8.575593859874796e-06,0,0,2.521686503933831e-05,0,0,0,0,0,1,0.009437443044164388,0,0,0,0,0
8692,Saúde privada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002943573029130169,0,0,0.0017168228909718796,0,0,0,0,0,0,0,0,0,0,0,0.98693516481074,0,0,0,0,0
9080,"Atividades artísticas, criativas e de espetáculos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.810963120682274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019861478916276226,0,0,0,0,0.021173141240030873,0,0,0,0,0,0,0,0,0,0,0.9377145224286898,0,0,0,0
9480,Organizações associativas e outros serviços pessoais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008678847911869192,0,0,0,0,0,0,0,0,0,0,0,0.0008621235130346748,0,0.001517620696679568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7099398388134246,0.9957513100127461,0
9700,Serviços domésticos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fonte: IBGE, Diretoria de Pesquisas, Coordenação de Contas Nacionais.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
