Tabela 12 - Matriz dos coeficientes técnicos dos insumos importados - Matriz Bm - 2015,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68
78801,Condomínios e serviços para edifícios,3.233096562895044e-06,7.298311170795078e-06,3.085372250161982e-05,5.067653169817058e-05,0.00011047539305981952,0.00013269387522984476,0.0001242004595417003,5.8777890108856654e-05,0.00024965672200724003,7.108218680398692e-05,0.0001177332426351316,0.00013259082471492973,4.3075597673917726e-05,1.631268147858145e-05,7.45675084509843e-05,3.761095230931247e-05,0.0002987415512155047,5.135315565141478e-05,2.410613126056317e-05,0.0004201582596111202,6.184164416317948e-05,0.0003490682562698029,0.00014823965410747374,0.000310494721589733,0.00023722212887092152,8.931661623999375e-05,8.858965272856131e-05,6.99765578531192e-05,8.765298184487613e-05,7.041509699679612e-05,0.00013889274702075057,0.0001409174555281089,0.0002799666771369652,8.511000468105026e-05,0.00013721454474174263,8.522969402539845e-05,1.601024655779699e-05,5.3690657442100376e-05,0.00014320948365025062,9.330895702727151e-05,0.00021984750577553933,9.61379579696865e-05,0,0.0005088649633081579,0.0005818800805947336,0.00025010421008753647,0.0001118938709013275,0.00019525529629991212,0.0005068657266611372,0.00037258055502083345,0.0004859125198148753,8.527508175095847e-05,6.960612094246688e-05,0.00024485276896544383,0.00011292417141889222,5.299417064122947e-05,0.0001533171255229209,0.000484575157127093,7.508447002878238e-05,0.0002529112587198799,0.0006309985309059844,0.0007401590439311471,0.0005414306047835673,0.0003637490401066997,0.0006352689786607374,0.000357167387870046,0
78802,Outros serviços administrativos,0,0,0,5.067653169817058e-05,5.814494371569448e-06,0.0004359941614694899,0.0008694032167919022,0.00010188167618868486,0.0001456330878375567,9.082723869398328e-05,0.0003531997279053948,0.0005966587112171838,8.615119534783545e-05,0.00016312681478581448,0.00034798170610459333,0,2.4895129267958725e-05,0,0,2.334212553395112e-05,4.809905657136182e-05,5.370280865689276e-05,9.882643607164916e-05,0.00037949354860967365,0,0.0001786332324799875,0.00014764942121426884,0.000524824183898394,0.00035061192737950454,8.215094649626214e-05,0.0003888996916581016,0.000754322850179877,0.00012291219971866763,2.8370001560350086e-05,0,5.68197960169323e-05,0.00019212295869356388,0.00011121636184435079,3.1824329700055694e-05,1.7396585208474352e-05,0.0002689043872295853,4.806897898484325e-05,0,0.0005624296962879641,6.947821857847565e-05,0.00045852438516048356,0,0.00019525529629991212,0.00013823610727121925,0.008892255913163892,0.0015612926866182878,0.001340036998943633,9.158700124008799e-06,0.0006813294440777567,0.00011292417141889222,5.299417064122947e-05,8.760978601309766e-05,7.196660749412272e-05,0.00020022525341008635,0.000387704621883772,0.0006245267511018205,0.0009297119698159532,0.0012614774915575898,0.0005703225690561835,0,0.0013325091008997872,0
80001,"Serviços de vigilância, segurança e investigação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84001,Serviços coletivos da administração pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84002,Serviços de previdência e assistência social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85911,Educação pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85921,Educação privada,0,0,0,0,0,1.8956267889977822e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.843294747617923e-06,1.74941394632798e-05,0,0,0,0,6.8284555399259795e-06,0,0,0,0,3.835046960150027e-06,0,0,4.5423038383375895e-06,2.103017830586892e-05,4.9800796812749006e-05,0,1.736955464461891e-05,0,0,0,0,0,0,2.436430907170242e-05,0,0.00016500947473758172,1.4115521427361527e-05,5.299417064122947e-05,0,4.797773832941515e-05,2.5028156676260793e-05,0,1.2943559608327886e-05,0,2.23270352488069e-05,0,0,2.0605810838656502e-05,0
86911,Saúde pública,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86921,Saúde privada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90801,"Serviços de artes, cultura, esporte e recreação",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21574048474795e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94801,"Organizações patronais, sindicais e outros serviços associativos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94802,"Manutenção de computadores, telefones e objetos domésticos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94803,Serviços pessoais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97001,Serviços domésticos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fonte: IBGE, Diretoria de Pesquisas, Coordenação de Contas Nacionais.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
